233	24	2	9.99	19.99	0
234	47	2	5.49	5.49	0
235	42	2	11.99	11.99	0
236	44	2	7.99	8.99	0
237	15	2	4.99	4.99	0
238	14	2	2.99	2.99	0
239	49	2	4.99	4.99	0
240	15	2	6.99	6.99	0
241	45	2	9.99	19.99	0
242	42	2	6.99	6.99	0
243	22	2	9.99	19.99	0
244	19	2	9.99	19.99	0
245	16	2	9.99	19.99	0
246	45	2	8.72	8.72	0
247	4	2	9.99	19.99	0
248	11	2	5.99	5.99	0
249	1	2	9.99	19.99	0
250	49	2	7.99	8.99	0
251	14	2	7.99	7.99	0
252	43	2	9.99	19.99	0
253	1	2	0.99	0.99	0
254	5	2	9.99	19.99	0
255	39	2	6.15	7.99	0
256	11	2	9.99	19.99	0
257	0	2	1.99	1.99	1
258	9	2	7.99	7.99	0
259	2	2	17.99	17.99	0
260	49	2	9.99	19.99	0
261	14	2	9.99	19.99	0
262	41	2	9.99	19.99	0
263	31	2	8.99	8.99	0
264	9	2	9.99	19.99	0
265	20	2	9.99	19.99	0
266	13	2	7.99	7.99	0
267	19	2	12.99	12.99	0
268	18	2	9.99	9.99	0
269	5	2	9.99	9.99	0
270	30	2	9.99	19.99	0
271	35	2	9.99	9.99	0
272	6	2	10.99	10.99	0
273	36	2	9.99	9.99	0
274	12	2	7.99	7.99	0
275	26	2	8.99	8.99	0
276	26	2	9.99	19.99	0
277	37	2	9.99	19.99	0
278	29	2	9.99	9.99	0
279	16	2	9.99	19.99	0
280	40	2	9.99	19.99	0
281	1	2	10.99	10.99	0
282	28	2	8.99	9.99	0
283	29	2	9.99	19.99	0
284	0	2	9.99	19.99	1
285	42	2	9.99	19.99	0
286	43	2	9.99	19.99	0
287	31	2	10.99	10.99	0
288	0	2	3.03	3.99	1
289	45	2	9.99	19.99	0
290	7	2	9.99	19.99	0
291	12	2	9.99	19.99	0
292	48	2	9.99	19.99	0
293	35	2	9.99	19.99	0
294	44	2	7.99	7.99	0
295	30	2	7.99	7.99	0
296	22	2	8.99	8.99	0
297	35	2	10.99	10.99	0
298	30	2	9.99	19.99	0
299	15	2	9.99	19.99	0
300	35	2	7.99	7.99	0
301	4	2	9.99	19.99	0
302	23	2	9.99	9.99	0
303	19	2	9.99	19.99	0
304	16	2	9.99	19.99	0
305	42	2	9.99	19.99	0
306	26	2	9.99	9.99	0
307	49	2	8.99	8.99	0
308	33	2	9.99	19.99	0
309	25	2	9.99	19.99	0
310	10	2	7.99	7.99	0
311	5	2	9.99	19.99	0
312	25	2	9.99	19.99	0
313	34	2	9.99	19.99	0
314	21	2	4.99	4.99	0
315	7	2	9.99	19.99	0
316	45	2	7.99	7.99	0
317	37	2	9.99	19.99	0
318	11	2	4.99	4.99	0
319	13	2	9.99	9.99	0
320	25	2	4.99	4.99	0
321	24	2	9.99	9.99	0
322	45	2	9.99	19.99	0
323	41	2	11.99	11.99	0
324	2	2	10.99	10.99	0
325	27	2	9.99	9.99	0
326	15	2	0.99	0.99	0
327	37	2	9.99	9.99	0
328	6	2	9.99	19.99	0
329	31	2	9.99	19.99	0
330	27	2	9.99	9.99	0
331	10	2	9.99	19.99	0
332	33	2	9.99	19.99	0
333	23	2	9.99	19.99	0
334	17	2	11.99	11.99	0
335	1	2	9.99	19.99	0
336	17	2	9.99	19.99	0
337	16	2	9.99	19.99	0
338	40	2	9.99	19.99	0
339	13	2	9.99	19.99	0
340	19	2	17.99	17.99	0
341	20	2	9.99	19.99	0
342	34	2	3.99	3.99	0
343	29	2	9.99	19.99	0
344	9	2	9.99	9.99	0
345	36	2	9.99	19.99	0
346	4	2	7.99	7.99	0
347	15	2	9.99	19.99	0
348	40	2	9.99	19.99	0
349	26	2	7.99	7.99	0
350	7	2	9.99	9.99	0
351	36	2	9.99	19.99	0
352	7	2	55.99	69.99	0
353	34	2	6.99	6.99	0
354	14	2	10.99	10.99	0
355	45	2	9.99	19.99	0
356	23	2	7.99	7.99	0
357	44	2	10.99	10.99	0
358	28	2	7.49	7.49	0
359	12	2	9.99	19.99	0
360	28	2	6.99	6.99	0
361	30	2	9.99	19.99	0
362	23	2	6.99	6.99	0
363	27	2	6.99	6.99	0
364	32	2	9.99	9.99	0
365	22	2	7.99	7.99	0
366	43	2	9.99	9.99	0
367	22	2	9.99	9.99	0
368	16	2	7.99	7.99	0
369	17	2	9.99	19.99	0
370	34	2	9.99	19.99	0
371	4	2	4.99	4.99	0
372	36	2	9.99	19.99	0
373	26	2	9.99	19.99	0
374	49	2	9.99	19.99	0
375	26	2	9.99	19.99	0
376	9	2	9.99	19.99	0
377	44	2	9.99	19.99	0
378	13	2	17.99	17.99	0
379	6	2	9.99	19.99	0
380	23	2	17.99	17.99	0
381	45	2	9.99	19.99	0
382	12	2	9.99	19.99	0
383	12	2	1.99	1.99	0
384	14	2	8.99	8.99	0
385	21	2	9.99	19.99	0
386	20	2	9.99	19.99	0
387	37	2	9.99	19.99	0
388	28	2	6.99	6.99	0
389	47	2	9.99	19.99	0
390	1	2	9.99	19.99	0
391	2	2	15.99	15.99	0
392	25	2	11.99	11.99	0
393	22	2	9.99	19.99	0
394	46	2	9.99	19.99	0
395	5	2	9.99	19.99	0
396	35	2	11.99	11.99	0
397	44	2	9.99	19.99	0
398	25	2	1.99	1.99	0
399	5	2	8.99	8.99	0
400	46	2	9.99	19.99	0
401	13	2	69.42	89	0
402	20	2	9.99	19.99	0
403	41	2	9.99	19.99	0
404	28	2	9.99	19.99	0
405	27	2	9.99	19.99	0
406	4	2	4.99	4.99	0
407	35	2	9.99	19.99	0
408	40	2	9.99	19.99	0
409	46	2	95.2	119	0
410	26	2	9.99	19.99	0
411	1	2	9.99	19.99	0
412	45	2	9.99	19.99	0
413	49	2	12.99	12.99	0
414	36	2	9.99	19.99	0
415	47	2	14.99	14.99	0
416	46	2	14.99	14.99	0
417	44	2	9.99	19.99	0
418	40	2	11.99	11.99	0
419	46	2	14.99	14.99	0
420	23	2	9.99	19.99	0
421	49	2	13.99	13.99	0
422	8	2	9.99	19.99	0
423	6	2	9.99	9.99	0
424	27	2	9.99	19.99	0
425	27	2	13.99	13.99	0
426	35	2	9.99	9.99	0
427	34	2	9.99	19.99	0
428	15	2	10.99	10.99	0
429	3	2	9.99	19.99	0
430	8	2	9.99	19.99	0
431	41	2	16.95	16.95	0
432	47	2	9.99	19.99	0
433	7	2	10.99	10.99	0
434	38	2	4.99	4.99	0
435	9	2	9.99	19.99	0
436	17	2	9.99	19.99	0
437	31	2	10.99	10.99	0
438	6	2	9.99	19.99	0
439	7	2	17.99	17.99	0
440	6	2	9.99	19.99	0
441	42	2	15.99	15.99	0
442	2	2	9.99	19.99	0
443	8	2	9.99	19.99	0
444	40	2	9.99	19.99	0
445	42	2	9.99	19.99	0
446	6	2	9.99	19.99	0
447	13	2	9.99	19.99	0
448	15	2	9.99	19.99	0
449	5	2	0.99	0.99	0
450	46	2	9.99	19.99	0
451	26	2	2.35	2.8	0
452	23	2	9.99	19.99	0
453	45	2	9.99	19.99	0
454	12	2	9.99	19.99	0
455	43	2	9.99	19.99	0
456	5	2	9.99	19.99	0
457	9	2	9.99	19.99	0
458	0	2	9.99	9.99	1
459	21	2	9.99	19.99	0
460	33	2	9.99	9.99	0
461	6	2	14.99	14.99	0
462	13	2	9.99	19.99	0
463	9	2	3.03	3.99	0
464	39	2	7.99	7.99	0
465	7	2	13.99	13.99	0
466	16	2	9.99	19.99	0
467	12	2	9.99	19.99	0
468	10	2	11.99	11.99	0
469	18	2	7.99	7.99	0
470	31	2	9.99	19.99	0
471	5	2	13.99	13.99	0
472	47	2	9.99	9.99	0
473	45	2	9.99	19.99	0
474	31	2	13.99	13.99	0
475	38	2	9.99	19.99	0
476	13	2	9.99	9.99	0
477	13	2	9.99	19.99	0
478	33	2	9.99	19.99	0
479	2	2	9.99	19.99	0
480	37	2	13.99	13.99	0
481	12	2	9.99	19.99	0
482	0	2	9.99	19.99	1
483	8	2	9.99	19.99	0
484	46	2	9.99	19.99	0
485	25	2	7.99	7.99	0
486	0	2	9.99	19.99	1
487	36	2	7.99	7.99	0
488	18	2	9.99	19.99	0
489	25	2	7.99	7.99	0
490	4	2	9.52	11.9	0
491	41	2	7.59	7.59	0
492	17	2	9.99	19.99	0
493	2	2	9.99	19.99	0
494	2	2	9.99	9.99	0
495	32	2	9.99	9.99	0
496	25	2	9.99	9.99	0
497	20	2	9.99	19.99	0
498	38	2	14.99	14.99	0
499	15	2	9.99	19.99	0
500	18	2	12.99	12.99	0
501	49	2	11.99	11.99	0
502	11	2	12.99	12.99	0
503	26	2	9.99	19.99	0
504	31	2	9.99	19.99	0
505	21	2	9.99	19.99	0
506	25	2	9.99	19.99	0
507	11	2	9.99	19.99	0
508	43	2	9.99	19.99	0
509	4	2	7.99	7.99	0
510	26	2	9.99	19.99	0
511	31	2	9.99	19.99	0
512	11	2	9.99	19.99	0
513	10	2	9.99	19.99	0
514	47	2	10.99	10.99	0
515	30	2	8.99	8.99	0
516	11	2	5.99	5.99	0
517	14	2	9.99	19.99	0
518	26	2	4.99	4.99	0
519	6	2	9.99	19.99	0
520	38	2	9.99	19.99	0
521	35	2	11.99	11.99	0
522	47	2	6.99	6.99	0
523	38	2	4.99	4.99	0
524	8	2	9.99	19.99	0
525	47	2	9.99	19.99	0
526	21	2	17.99	17.99	0
527	42	2	9.99	19.99	0
528	4	2	9.99	19.99	0
529	3	2	9.99	19.99	0
530	8	2	9.99	19.99	0
531	41	2	1.99	1.99	0
532	34	2	9.99	19.99	0
533	34	2	43.41	54.95	0
534	33	2	8.99	8.99	0
535	49	2	9.99	19.99	0
536	38	2	9.99	19.99	0
537	3	2	7.99	7.99	0
538	31	2	9.99	19.99	0
539	47	2	8.99	8.99	0
540	33	2	8.99	8.99	0
541	29	2	9.99	19.99	0
542	25	2	9.99	19.99	0
543	44	2	9.99	19.99	0
544	11	2	9.99	19.99	0
545	46	2	9.99	19.99	0
546	32	2	2.51	2.99	0
547	14	2	1.99	1.99	0
548	41	2	6.99	6.99	0
549	3	2	9.99	19.99	0
550	10	2	9.99	19.99	0
551	45	2	9.99	19.99	0
552	35	2	1.99	1.99	0
553	4	2	15.99	15.99	0
554	38	2	11.99	11.99	0
555	28	2	9.99	14.09	0
556	33	2	9.99	19.99	0
557	32	2	9.99	19.99	0
558	8	2	7.99	7.99	0
559	27	2	9.99	19.99	0
560	33	2	9.99	19.99	0
561	41	2	7.99	7.99	0
562	43	2	11.99	11.99	0
563	7	2	14.99	14.99	0
564	19	2	10.99	10.99	0
565	20	2	9.99	19.99	0
566	31	2	12.99	12.99	0
567	19	2	9.99	19.99	0
568	34	2	9.99	19.99	0
569	28	2	8.99	8.99	0
570	43	2	20.9	20.9	0
571	31	2	9.99	19.99	0
572	42	2	9.99	19.99	0
573	2	2	9.99	19.99	0
574	2	2	5.99	5.99	0
575	25	2	9.99	19.99	0
576	47	2	9.99	19.99	0
577	35	2	9.99	19.99	0
578	13	2	9.99	19.99	0
579	41	2	9.99	13.95	0
580	4	2	14.99	14.99	0
581	31	2	1.99	1.99	0
582	16	2	9.99	19.99	0
583	12	2	11.99	11.99	0
584	17	2	12.99	12.99	0
585	1	2	9.99	19.99	0
586	49	2	9.99	19.99	0
587	17	2	9.99	19.99	0
588	46	2	9.99	19.99	0
589	22	2	8.72	8.72	0
590	1	2	8.72	8.72	0
591	21	2	9.99	19.99	0
592	38	2	1.99	1.99	0
593	42	2	9.99	19.99	0
594	8	2	8.72	8.72	0
595	35	2	9.99	19.99	0
596	9	2	8.99	8.99	0
597	16	2	11.99	11.99	0
598	36	2	14	14	0
599	42	2	7.99	7.99	0
600	26	2	3.99	3.99	0
601	31	2	9.99	19.99	0
602	12	2	11.99	11.99	0
603	2	2	11.99	11.99	0
604	26	2	11.99	11.99	0
605	38	2	9.99	19.99	0
606	13	2	60	60	0
607	46	2	30	37.5	0
608	9	2	9.99	19.99	0
609	12	2	9.99	19.99	0
610	8	2	9.99	15.95	0
611	2	2	9.99	19.99	0
612	0	2	9.99	19.99	1
613	30	2	15.99	15.99	0
614	31	2	9.99	19.99	0
615	14	2	9.99	19.99	0
616	31	2	9.99	19.99	0
617	16	2	9.99	19.99	0
618	17	2	9.99	16.99	0
619	2	2	11.99	11.99	0
620	21	2	9.99	9.99	0
621	45	2	11.99	11.99	0
622	34	2	9.99	19.99	0
623	45	2	9.99	19.99	0
624	11	2	7.99	7.99	0
625	17	2	7.99	7.99	0
626	6	2	7.99	7.99	0
627	41	2	9.99	9.99	0
628	2	2	9.99	19.99	0
629	18	2	9.99	19.99	0
630	4	2	9.99	9.99	0
631	18	2	7.99	7.99	0
632	48	2	9.99	19.99	0
633	12	2	9.99	19.99	0
634	34	2	8.99	9.99	0
635	27	2	9.99	19.99	0
636	30	2	9.99	19.99	0
637	24	2	11.99	11.99	0
638	43	2	9.99	19.99	0
639	10	2	8.99	8.99	0
640	41	2	12.99	12.99	0
641	15	2	12.99	12.99	0
642	9	2	9.99	19.99	0
643	26	2	8.99	8.99	0
644	17	2	16.74	31	0
645	23	2	9.99	16.95	0
646	7	2	9.99	19.99	0
647	43	2	12.99	12.99	0
648	0	2	9.99	19.99	1
649	38	2	67.99	84.99	0
650	35	2	9.99	19.99	0
651	8	2	9.99	19.99	0
652	35	2	9.99	19.99	0
653	11	2	9.99	19.99	0
654	1	2	9.99	19.99	0
655	46	2	9.99	19.99	0
656	20	2	42.36	52.95	0
657	35	2	13.99	13.99	0
658	5	2	9.99	19.99	0
659	16	2	9.99	19.99	0
660	37	2	9.99	19.99	0
661	20	2	8.99	8.99	0
662	2	2	9.99	19.99	0
663	8	2	9.99	19.99	0
664	31	2	7.99	7.99	0
665	22	2	9.99	9.99	0
666	6	2	15.99	15.99	0
667	28	2	7.99	7.99	0
668	27	2	8.99	8.99	0
669	33	2	0	0	0
670	41	2	4.99	4.99	0
671	2	2	9.99	19.99	0
672	15	2	17.99	17.99	0
673	22	2	9.99	9.99	0
674	10	2	9.99	19.99	0
675	22	2	9.99	19.99	0
676	1	2	1.99	1.99	0
677	38	2	5.99	5.99	0
678	36	2	8.99	8.99	0
679	43	2	5.49	5.49	0
680	29	2	9.99	19.99	0
681	13	2	9.99	19.99	0
682	19	2	9.99	19.99	0
683	21	2	9.99	19.99	0
684	4	2	9.99	19.99	0
685	36	2	9.99	19.99	0
686	16	2	8.99	8.99	0
687	3	2	8.99	8.99	0
688	30	2	8.99	8.99	0
689	9	2	9.99	19.99	0
690	29	2	16.5	30	0
691	22	2	6.99	6.99	0
692	34	2	9.99	19.99	0
693	0	2	5.99	5.99	1
694	7	2	7.99	7.99	0
695	10	2	8.99	8.99	0
696	16	2	7.99	7.99	0
697	0	2	7.99	7.99	1
698	20	2	9.99	19.99	0
699	38	2	9.99	19.99	0
700	15	2	5.99	5.99	0
701	25	2	5.99	5.99	0
702	2	2	8.99	8.99	0
703	7	2	9.99	19.99	0
704	27	2	9.99	19.99	0
705	23	2	18.99	18.99	0
706	41	2	5.99	5.99	0
707	42	2	9.89	9.89	0
708	9	2	14.99	14.99	0
709	36	2	9.99	19.99	0
710	37	2	11.99	11.99	0
711	32	2	9.99	19.99	0
712	13	2	9.99	19.99	0
713	24	2	9.99	19.99	0
714	11	2	11.99	11.99	0
715	28	2	7.99	7.99	0
716	19	2	6.99	6.99	0
717	16	2	5.99	5.99	0
718	34	2	17.99	17.99	0
719	48	2	9.99	19.99	0
720	25	2	9.99	9.99	0
721	39	2	9.99	19.99	0
722	42	2	9.99	19.99	0
723	43	2	9.99	19.99	0
724	16	2	9.99	19.99	0
725	37	2	9.99	19.99	0
726	28	2	13.99	13.99	0
727	8	2	7.1	8.45	0
728	34	2	9.99	19.99	0
729	28	2	9.99	19.99	0
730	39	2	7.99	7.99	0
731	18	2	9.99	19.99	0
732	40	2	9.99	19.99	0
733	28	2	8.99	8.99	0
734	4	2	9.99	19.99	0
735	43	2	9.99	19.99	0
736	31	2	9.99	19.99	0
737	28	2	9.99	19.99	0
738	17	2	9.99	9.99	0
739	19	2	9.99	9.99	0
740	18	2	9.99	19.99	0
741	23	2	9.99	19.99	0
742	37	2	6.99	6.99	0
743	1	2	11.99	11.99	0
744	28	2	3.99	3.99	0
745	49	2	3.99	3.99	0
746	19	2	12.99	12.99	0
747	41	2	5.99	5.99	0
748	48	2	7.99	7.99	0
749	34	2	7.99	7.99	0
750	13	2	7.99	7.99	0
751	27	2	1.99	1.99	0
752	20	2	1.99	1.99	0
753	42	2	9.99	19.99	0
754	48	2	7.99	7.99	0
755	43	2	9.99	19.99	0
756	7	2	7.99	7.99	0
757	17	2	9.99	19.99	0
758	26	2	9.99	19.99	0
759	46	2	2.99	2.99	0
760	29	2	11.99	11.99	0
761	7	2	9.99	19.99	0
762	33	2	11.99	11.99	0
763	21	2	9.99	19.99	0
764	6	2	9.99	19.99	0
765	1	2	9.99	12.49	0
766	31	2	9.99	19.99	0
767	16	2	4.99	4.99	0
768	25	2	9.99	19.99	0
769	1	2	7.99	7.99	0
770	28	2	5.49	5.49	0
771	44	2	2.99	2.99	0
772	4	2	2.99	2.99	0
773	32	2	9.99	19.99	0
774	39	2	7.99	7.99	0
775	25	2	6.99	6.99	0
776	47	2	9.99	19.99	0
777	29	2	9.99	19.99	0
778	9	2	9.6	9.6	0
779	11	2	7.38	7.38	0
780	36	2	9.99	19.99	0
781	36	2	9.99	19.99	0
782	37	2	9.99	19.99	0
783	13	2	13.99	13.99	0
784	1	2	9.99	19.99	0
785	22	2	9.99	19.99	0
786	25	2	9.99	19.99	0
787	47	2	9.99	14.95	0
788	40	2	9.99	19.99	0
789	28	2	9.99	19.99	0
790	23	2	9.99	19.99	0
791	32	2	7.99	7.99	0
792	41	2	9.99	19.99	0
793	36	2	9.59	15.95	0
794	8	2	18.99	18.99	0
795	25	2	9.99	19.99	0
796	45	2	9.99	19.99	0
797	27	2	9.99	19.99	0
798	3	2	9.99	19.99	0
799	17	2	10.99	10.99	0
800	9	2	9.99	19.99	0
801	26	2	13.99	13.99	0
802	1	2	9.99	19.99	0
803	19	2	10.01	10.01	0
804	11	2	9.98	9.98	0
805	3	2	9.99	19.99	0
806	15	2	9.99	19.99	0
807	21	2	3.99	3.99	0
808	10	2	9.99	9.99	0
809	2	2	9.99	19.99	0
810	29	2	9.99	19.99	0
811	21	2	9.99	19.99	0
812	22	2	9.99	19.99	0
813	37	2	4.99	4.99	0
814	17	2	9.99	19.99	0
815	12	2	9.99	19.99	0
816	20	2	9.99	19.99	0
817	39	2	9.99	9.99	0
818	27	2	4.99	4.99	0
819	28	2	9.99	9.99	0
820	1	2	9.99	9.99	0
821	19	2	9.99	19.99	0
822	33	2	9.99	19.99	0
823	37	2	17.99	17.99	0
824	21	2	9.99	19.99	0
825	33	2	9.99	19.99	0
826	29	2	9.99	19.99	0
827	1	2	9.99	19.99	0
828	43	2	7.99	7.99	0
829	29	2	30.42	39	0
830	14	2	8.99	8.99	0
831	6	2	9.99	9.99	0
832	29	2	7.99	7.99	0
833	6	2	9.99	19.99	0
834	20	2	7.99	7.99	0
835	33	2	9.99	19.99	0
836	40	2	9.99	19.99	0
837	44	2	9.99	19.99	0
838	28	2	4.99	4.99	0
839	22	2	7.99	7.99	0
840	48	2	9.99	19.99	0
841	44	2	9.99	19.99	0
842	16	2	127.2	159	0
843	38	2	9.99	19.99	0
844	49	2	7.99	7.99	0
845	43	2	9.99	19.99	0
846	20	2	9.99	19.99	0
847	49	2	9.99	19.99	0
848	11	2	11.99	11.99	0
849	22	2	17.99	17.99	0
850	8	2	9.99	19.99	0
851	38	2	18.99	18.99	0
852	38	2	9.99	19.99	0
853	22	2	14.99	14.99	0
854	47	2	29	29	0
855	18	2	9.99	19.99	0
856	49	2	10.99	10.99	0
857	29	2	9.99	19.99	0
858	49	2	9.99	19.99	0
859	17	2	4.99	4.99	0
860	15	2	9.99	19.99	0
861	15	2	0	0	0
862	12	2	12.99	12.99	0
863	18	2	9.99	19.99	0
864	44	2	10.7	16.99	0
865	30	2	9.99	19.99	0
866	14	2	31.72	44.99	0
867	14	2	16.99	16.99	0
868	40	2	9.99	19.99	0
869	46	2	9.99	19.99	0
870	37	2	9.99	19.99	0
871	20	2	10.75	16.99	0
872	33	2	11.99	11.99	0
873	37	2	9.99	14.95	0
874	31	2	11.99	11.99	0
875	23	2	9.99	19.99	0
876	42	2	9.99	9.99	0
877	31	2	9.99	19.99	0
878	18	2	9.99	9.99	0
879	46	2	12.99	12.99	0
880	40	2	3.99	3.99	0
881	43	2	9.99	9.99	0
